Brown,"https://i.scdn.co/image/fa8d0ee7a5a24b044e44c6728f1de6e1ff23937b","https://i.scdn.co/image/836953e4e564916dc253dc4f6585397ca3bccdda","https://i.scdn.co/image/25e2b6f33844c92542321bb5c234e801c408beb8","https://i.scdn.co/image/9affba3a27e466802de664fa5688d3bbf95e8b24","https://i.scdn.co/image/ad7c1cea64db1e1d497f6577b1597bcb1f994777","https://i.scdn.co/image/65e3d6d8d73e98bec7a3085e611b5e33c8fe5224","https://i.scdn.co/image/cc50d666b08d7a46b229fe8cbe345eea29e99d3f","https://i.scdn.co/image/44797cac48a2451d172837bb53e4477eab7710ec","https://i.scdn.co/image/50265274d7b52b58a830b92ec9f70dfc91e15234",,,,,,,,,,,,,,,,
Black,"https://i.scdn.co/image/2ef222e7f031aefc4b52cb1ec077e2e85b068819","https://i.scdn.co/image/5cda02bec1450918ab920e84f034b06f45303058","https://i.scdn.co/image/0f899b32ee52d8d8a029f27f05eb87892a9dd318","https://i.scdn.co/image/c7535aa9d989a388407b1a16219e38999d5e5416","https://i.scdn.co/image/339704434b2733dbeb446472e588d03d5423084b","https://i.scdn.co/image/7b4d7ced5c774e41a37c6fd98143c1193fb7107d","https://i.scdn.co/image/23f0e53e68858fe25ab574eca5821849496b45d4","https://i.scdn.co/image/8cb8c9552c65730a15302d7b74d38cbc14f6d7fb","https://i.scdn.co/image/0fbe3c2ba5d231d626a60976b7f03d21526376f5","https://i.scdn.co/image/d9725e2b22846cf72189123fd1d5c802125faf7a","https://i.scdn.co/image/3049c703cc49fec78697cbe9816ea4c6c41ceab9","https://i.scdn.co/image/9cdff92f505db96eaad31ddb055977a118cac6db","https://i.scdn.co/image/24ba490f0cd64ba1aa7cd5571de6b583a2c27caf",,,,,,,,,,,,
White,"https://i.scdn.co/image/f471f206761429e9150c06a9f1927516e41e855e","https://i.scdn.co/image/b4f5bf11d665ee11a9b7cffcdc1487489826d4df","https://i.scdn.co/image/1bc4f7848230cfefd8a37eb5dbc4cab888cea574","https://i.scdn.co/image/cf776ac0a373c59a77d5d158a7c415a3ddc2d5ad","https://i.scdn.co/image/deee172efd0ad5f93e3b853730e5d186f2d03c41","https://i.scdn.co/image/78e31602bfc355d370a1a66e759d4bcaff569802",,,,,,,,,,,,,,,,,,,
Beige,"https://i.scdn.co/image/b87926dd8d34d7760d2b551e141129ae53709287",,,,,,,,,,,,,,,,,,,,,,,,
Gray,"https://i.scdn.co/image/3770f8b90289ff84ae5966124bc51bfa36097e5c","https://i.scdn.co/image/4decacbbeac837df1adfd1f2d9e06c9eceb9ff44","https://i.scdn.co/image/fa77ebe7bd8c5f7091317fcf20855a863d187c7b","https://i.scdn.co/image/86811ebf9d082cae3e121c5a8add7342f813042c","https://i.scdn.co/image/5a7ade6b2aa181d971ef2a7a4018df2afabc3155","https://i.scdn.co/image/7c7e40411a5a14fc08d32765c64b4e5e473621af","https://i.scdn.co/image/372ed667965792891d3a6ea2c73a2ca3367c4559","https://i.scdn.co/image/db872c74767b8b201f985a64a664bc0eb4656b32","https://i.scdn.co/image/58aebbe44ce5c1fa38bfca0e6a8d22754680b213","https://i.scdn.co/image/a03d30844b7afa4d9b41999ed2c7f93ee44de33a","https://i.scdn.co/image/67fa664dfba12d95f80febdd156d1bd18bba0b7c","https://i.scdn.co/image/2a19628fce0b949901cb8802938e5e6998d4b580","https://i.scdn.co/image/e2a58fee0ad63c26da54788d02ca116795393824","https://i.scdn.co/image/96e27d4ed9cb0a7d82e0ca86e407c5d860d1bd5b","https://i.scdn.co/image/aacafa2e22a0668e05c2d6f27fe0afbd532a2c8e","https://i.scdn.co/image/d08d92a0c2b2ee8b31901ce6e0e7f52c50a20451","https://i.scdn.co/image/01f052d7f0f1df2a4584cc75b67639a51d7f631a","https://i.scdn.co/image/f850431f550e5afe7612e8fa659390c6a4ee30fa","https://i.scdn.co/image/e4f436716843d498bda75a0fb1792df79d3471cc","https://i.scdn.co/image/12168e7d4f2b515f6116cdb13a945f87c8ff22f2","https://i.scdn.co/image/f2f8bfe6198081b5036d0b2ca620af0ba34bfa8d",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,1990,,,,,,,,,,,,,,,,,,,,,,,,
Red,"https://i.scdn.co/image/7544230f22eb28e3fbcf2077a5de60a495ca4090","https://i.scdn.co/image/f2a78d9d285ea041ddae740974ab1212f0fcffb4","https://i.scdn.co/image/53e089d368f4ffe69ac66ef7acd03cf273db9f23","https://i.scdn.co/image/77b341b359801e4a136b188987ff42ec28a74cc0",,,,,,,,,,,,,,,,,,,,,
Orange,,,,,,,,,,,,,,,,,,,,,,,,,
Yellow,"https://i.scdn.co/image/4c7354a253e562d95a434b9ed223ea56cdf50b50","https://i.scdn.co/image/2589dbca13f8ee6fd169af387bcfc34af23bc49e",,,,,,,,,,,,,,,,,,,,,,,
Green,"https://i.scdn.co/image/16d1632ac57f28682239e14ddc5cf37c3beba070","https://i.scdn.co/image/3f8668b7088547d526e23e507e24b00a10e0a6f4","https://i.scdn.co/image/a22479b5fb33a31bcbdf191964fdf615be7f38a9","https://i.scdn.co/image/098e1f2c7932149607e373af1bf5a5c70c27bc81","https://i.scdn.co/image/42e2138c3b100306ac07dd386f6e5301f61ad506","https://i.scdn.co/image/afafc10482a1ff22802c60e1670a36ec63ba5eaf","https://i.scdn.co/image/807a6beda216f72e96e91e25fe248a8e0687bf73","https://i.scdn.co/image/c26ce66ab4d6fd71658189d0bafeb473234a0f63","https://i.scdn.co/image/c810edae4eccafd84aa73244b6bcd30f1c8dfa6f","https://i.scdn.co/image/9c253fc780b8b7797de07a848142fdbd3be87227",,,,,,,,,,,,,,,
Blue,"https://i.scdn.co/image/1e886ca74a1dc17b9a226283b9cc4b765ee25cb8","https://i.scdn.co/image/271fc4b3c6f97013399bc0bf8d1507b12ddb30d9","https://i.scdn.co/image/52b8f5143396bb96c5e801b2c05f7dd51acafb5e","https://i.scdn.co/image/dc5c13d9d7e1f2bd57ee3cecc6a9f55e412e5092","https://i.scdn.co/image/a59a82fe436a504a263646aac1e7bf5609f42722","https://i.scdn.co/image/0b5ec7a2f7999ab456f40337a7743c4a882f2531","https://i.scdn.co/image/5281fb40593e18fcacb40daac1d455dc1777e072",,,,,,,,,,,,,,,,,,
Purple,"https://i.scdn.co/image/de4f14f40d4244c9b54d42ca364bc79c6ee55c9b",,,,,,,,,,,,,,,,,,,,,,,,
Pink,"https://i.scdn.co/image/8b596d4fac40d882b39ad27e14cc989889a897d4",,,,,,,,,,,,,,,,,,,,,,,,
Brown,"https://i.scdn.co/image/80a1ff1574dbbd1d5a722b03395df8e5b9d41ab4","https://i.scdn.co/image/0646c58797b2cbdd5e4d0740a600ebbf3757c9fa","https://i.scdn.co/image/e31fcd61151d94dd25ee21f725caad81acb7e383","https://i.scdn.co/image/425e1fef6d70a48a103dfd168a556b7f72f72865","https://i.scdn.co/image/ff71d87f1851d43bac44a37da93bcb2a21a7c103","https://i.scdn.co/image/e03c51aa81a9efcd1c1dc9513f45180e28829734","https://i.scdn.co/image/4c08bc6c458173cc32dcc7f25bc53c56c4a24164","https://i.scdn.co/image/c3491a66365f5ab9b6729cfaced05fee06e30a93","https://i.scdn.co/image/0f56b625cbf124a727612027a1c69f5a53df9bd1","https://i.scdn.co/image/65a37481e9d57043f6dec0d2f09cdebbe2c48570","https://i.scdn.co/image/dc6705fa2380f79d850f9ed8b731d56918e69718","https://i.scdn.co/image/2411d343e421b84e68a155a9fa6de1b87243a1f9","https://i.scdn.co/image/22e8f9a5dca52bc842974a70688034d5b2292979","https://i.scdn.co/image/d78afcdcd80e39d229bf3360b86111dd9b8c441c","https://i.scdn.co/image/861dd5ecd63546ef0b5ea09c7af8f2a8aecf4dc4","https://i.scdn.co/image/a1202e3c454e45734adcb38e697992223cf1f1a9","https://i.scdn.co/image/8598dd87ca83d963fb9c6295f42ebb883fbfd93f","https://i.scdn.co/image/cc7c7708444f17c09bddacedd0c230fd3e52e196","https://i.scdn.co/image/15651a052cd8ecdebeb11ca725bf4b9e812db9a1","https://i.scdn.co/image/30cfe67f0ba70692cf6eb2e684f6a99c895a3116","https://i.scdn.co/image/15900f264ca29b0af45843c36ba37478c52eee65",,,,
Black,"https://i.scdn.co/image/85236cc12312fac9405206c25bd38479e63a04d6","https://i.scdn.co/image/595856c0d7e272a5c7667227124fbfe079d67cfe","https://i.scdn.co/image/36189874a70a9339e0459dd853fc80c5d8a2f12b","https://i.scdn.co/image/0407568bb7145bba92427574d65a25430119210f","https://i.scdn.co/image/5515df20c6ead399b0ef14169679e40b6ed7dbd7","https://i.scdn.co/image/b1400eb570c33eaad30cedfff58cabf9ccddd33c","https://i.scdn.co/image/023b595b9db0184401bbeaa3e414f129cf971cf2","https://i.scdn.co/image/6e58af4c7567f22282f5de154a4d68d7f27d8bb0","https://i.scdn.co/image/371d799ebaec660045c9397a530d053557dbd7e7","https://i.scdn.co/image/5d2a8804d7c77e2897a6e0c2b2629adce91b8ceb","https://i.scdn.co/image/c002bd0cd798e8cb5873e3513a987287c2993bea","https://i.scdn.co/image/1ed64355c2251642234fbee9bf3288e706b39b85","https://i.scdn.co/image/bb0e596fd3deb59176e61859268a1c8bb41680fa",,,,,,,,,,,,
White,"https://i.scdn.co/image/1c01cacb804a6e87ab16aa6d7052cca302f5c02e","https://i.scdn.co/image/a1eccc5f4b2158ed8c021ca5aaec245c87f300eb","https://i.scdn.co/image/f073db141df494b824a7ef5f3ebd2a653be78992",,,,,,,,,,,,,,,,,,,,,,
Beige,"https://i.scdn.co/image/6c3362dd3cc2c87601373199a61d447ae9ff98d1","https://i.scdn.co/image/9cd26531727df1f8e4493328f7b583a9749e33bc",,,,,,,,,,,,,,,,,,,,,,,
Gray,"https://i.scdn.co/image/1d496bc0d2a4e0971955a6856b67c8671113e5fa","https://i.scdn.co/image/101e2e10c3acff9aa410b2d76b0b2594c9a3b20c","https://i.scdn.co/image/7e529991e0e57686e71169f33b78f2642da2c7f2","https://i.scdn.co/image/775bb3ad29380a6b3c21348eb75fe7bfa3a77cf8","https://i.scdn.co/image/2ec0708f606e7138bab0983d16ca688b0b407ef3","https://i.scdn.co/image/7be9cbb0a86c5d3ce91310b2a5375190a6004ec6","https://i.scdn.co/image/03b30827aeee8b786ce0b404510fb2127b13b528","https://i.scdn.co/image/5a6a1c6514398dc4004c6348a83d77694a3883d4","https://i.scdn.co/image/f3e81d20b28515f824300c0e16ff37715aafb72b","https://i.scdn.co/image/24bac4eefc9be3644dfc67d734f3de86153a4412","https://i.scdn.co/image/8a216dab9d7e5321ff67b850f396d3322f2cbe64","https://i.scdn.co/image/967089a394a33b98836be3412f8ebf43f135628c","https://i.scdn.co/image/ceb0ef8b249160088ddcc905d95145a76b41f2ba","https://i.scdn.co/image/f494d2550eeb430ddf71c5f1201bedb4693c6ebf","https://i.scdn.co/image/3473cf2a20fcd7f208fa57378068956274a8b9c9","https://i.scdn.co/image/783d43f6850bd148d16cab223454955020ef07ff","https://i.scdn.co/image/927a0b3a207f999eaf94aa1f9b92b8900c95e014","https://i.scdn.co/image/3b4b6c358ca5d3c362380fd7a78207a2c693ec29","https://i.scdn.co/image/7103bf4292664657b12adcaa523a5a2738332275","https://i.scdn.co/image/b12694544931e1542ebfb923a1739669e82eae79","https://i.scdn.co/image/3aa99652227396a85729d59745db54809eec4437",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,2000,,,,,,,,,,,,,,,,,,,,,,,,
Red,"https://i.scdn.co/image/ce2399f9d2078083c796baec06a4c8946104b2bf","https://i.scdn.co/image/cea8f86b1a8eda7fa7024093186c4517fdde22ac","https://i.scdn.co/image/a856dd76dad35113180b12fcd881f62190df8b54","https://i.scdn.co/image/7270bfb653d29c1d5010e21f5b94bec219ff64d3","https://i.scdn.co/image/0c1f5eb1de4205808e624c18daea8aa51ded6ef8","https://i.scdn.co/image/19aef00ff423f363d2ba4b0196275336ad343444","https://i.scdn.co/image/a63c8327d08960468539a0729d6f9a593efae651","https://i.scdn.co/image/81097fadc548f0650a8b79b728326b5d6c8e18a2","https://i.scdn.co/image/0a11bb546557b3b02f02903476fe13f52a052ad1","https://i.scdn.co/image/477acc203e319e8a5b205ab85ba8e066d5fdb051",,,,,,,,,,,,,,,
Orange,"https://i.scdn.co/image/34d4b488b75cc8a84326824df279bbeaddf43ae8","https://i.scdn.co/image/ba0ae54525d7bf50cdbd298247b553b4bc84b66d","https://i.scdn.co/image/aa51ac16be32cc4c0ef2d50bb8187278dee99d04","https://i.scdn.co/image/de3876cb74e240a15451e172c856f1162ac4d65e",,,,,,,,,,,,,,,,,,,,,
Yellow,"https://i.scdn.co/image/d60662ed9ab05f1dc0b0fc6bd0f5fec2dc8cba4a",,,,,,,,,,,,,,,,,,,,,,,,
Green,"https://i.scdn.co/image/94981cf65be71ba46531b4e0ff93da5e7b8dc45f","https://i.scdn.co/image/60a7b8672c73d0d46e3233e41028af19ceae159c","https://i.scdn.co/image/e2c06912b888992152b0355f860624e5f3b89a5f","https://i.scdn.co/image/74e48ed03a404006db2b7557932575929532a389","https://i.scdn.co/image/eb07b4b2da057f84361a2e073dd9cc9cc243c273","https://i.scdn.co/image/5cd8a1457a89eaa4bad2fa5a537ff787cf9537f7","https://i.scdn.co/image/d2d54491bfc7ba9b9ed2f945b06a2e4b7cb516c1","https://i.scdn.co/image/f7ccf14994837cad595dc14a8d8b29ae4c5d60b3","https://i.scdn.co/image/91b56bd84b936a08561ff8f882d1a255d89b39c5",,,,,,,,,,,,,,,,
Blue,"https://i.scdn.co/image/5a45a07b590dca866dc9df8702575215f4321b38","https://i.scdn.co/image/0e19be1aa9cb8abb17af8103b7bd7a2f0d649df2","https://i.scdn.co/image/932e185b217606caa34b837dbe30d54028de9cfc","https://i.scdn.co/image/4facb5fd9475b9bf907fbe931de12e9914afa0cc","https://i.scdn.co/image/c94d87f743f11254bdd0ffc5434b59dba851d7d6","https://i.scdn.co/image/4f209f5fa9d4ee65215f0dcc5fb513a4119cef10","https://i.scdn.co/image/ae33d84ad5b1b47f5c7b73c63ca0f1fd4d131b84","https://i.scdn.co/image/2027dbfec96249cdc12ff804738898afce24a7a5","https://i.scdn.co/image/6c815ce2d920f7b9fe8c5ced8de3fbb92086d5ec","https://i.scdn.co/image/b810ef230bb0c3c355a5f6f7e6892bfefb11ec98",,,,,,,,,,,,,,,
Purple,"https://i.scdn.co/image/a0133654d6a44cbaf62f4384725107394462c3ad",,,,,,,,,,,,,,,,,,,,,,,,
Pink,,,,,,,,,,,,,,,,,,,,,,,,,
Brown,"https://i.scdn.co/image/2d63a3530dcdb4055dba900fe60f49cc1dccac1e","https://i.scdn.co/image/4a89ad77ad125b999a722a5f2e3a99e3337b09c3","https://i.scdn.co/image/2703f2840020762c1169c1b231632069a3024423","https://i.scdn.co/image/c6d02f2c419e9225c82a0999e0d041a3168cfd65","https://i.scdn.co/image/bd46c54913d3959b61403eada08d0cbbe46c19b2","https://i.scdn.co/image/ebbcc32903da51b47631a171bd5c18f763116284","https://i.scdn.co/image/28e8a93b3b7993de833d2263400172af39d77c52","https://i.scdn.co/image/672f492296b5f8a3892af34029b644b4f2e1c96b","https://i.scdn.co/image/f1c71e5d6cfd7b1f447c0207d75cbe18a64557c4",,,,,,,,,,,,,,,,
Black,"https://i.scdn.co/image/96af09d1443b5dfb788d409a6900a142a0698467","https://i.scdn.co/image/c98f6b76cb8e3f7ab771e7f0d1aabb37e8f0b4b9","https://i.scdn.co/image/975317b379166a69811cf885aa8890b9ddf4f942","https://i.scdn.co/image/8c8d585b5fde829bddd60bce3fd3254d477d8826","https://i.scdn.co/image/608dc0d1a2960b5e98ffa2ed159fe8ae1734c0e7","https://i.scdn.co/image/9e6d6908d0bffe5d6d58748d453f9f2e6181c2d1","https://i.scdn.co/image/dcdbaf864f35cb4fdba68f82f5fe66c73f1d11a4","https://i.scdn.co/image/9335a9345ed3624fb673c6848268c07b6c2cad54","https://i.scdn.co/image/46452be8110d1885a917391230e6d89efdc0069c","https://i.scdn.co/image/63a37f32000eab70bd58c892e4098f2a84bb915e","https://i.scdn.co/image/66eb75e0f3a8a91822ba7154e4b41066e63e51f2","https://i.scdn.co/image/eb97e6eb739f539a6eca14bde45cd6a4db75afdd","https://i.scdn.co/image/b7ee10741497fe45932e7a6f12600b3beb564364","https://i.scdn.co/image/54d4e57276d495fd34dead8fc5701ca744669fd4","https://i.scdn.co/image/1ee6724d8dccf28731d166dd3ab04efb51691388","https://i.scdn.co/image/2f6db9fd9319c6d8e30ed034fd7a8f19fc41c65f","https://i.scdn.co/image/c5f0ba273d41024001a626432f908ce93f17b6c3","https://i.scdn.co/image/13aea93009cca6816f5a37919bb48c91b857bcd7","https://i.scdn.co/image/5e883703e963abb6e59f73f4a24531950c6fefe2","https://i.scdn.co/image/01f338cac71773d30f27b602d7536be44732272f","https://i.scdn.co/image/473d21f10eee40058fa205d075f0cc05a073c41d",,,,
